	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YOR306C	gene-YOR306C	593.517097611636	4.29457741399787	0.454371098835615	9.45169581648852	3.33385022170744e-21	1.03933639901477e-19
gene-YDL208W	gene-YDL208W	2016.3094413001	3.74790348180851	0.396604352272036	9.44998071841072	3.38893121533474e-21	1.0510900507869e-19
gene-YIL091C	gene-YIL091C	1005.93410933885	3.92211228698734	0.415135033736663	9.44779883230788	3.46030593966717e-21	1.0677515470973e-19
gene-YBR149W	gene-YBR149W	2478.03840158355	-3.88228085433963	0.411160306453836	-9.44225596051191	3.64838266607164e-21	1.12007199819296e-19
gene-YLR411W	gene-YLR411W	695.338076995955	-4.23464407840897	0.449630094365485	-9.41806193908098	4.59490615836538e-21	1.40353497200979e-19
gene-YOR294W	gene-YOR294W	1315.17605725485	3.82765835135178	0.406581872642857	9.41423759616064	4.76528040459788e-21	1.44826210487477e-19
gene-YKL182W	gene-YKL182W	5417.69487735581	-3.91413902684615	0.41591927279833	-9.41081426814293	4.923080552154e-21	1.48873955897137e-19
gene-YOR092W	gene-YOR092W	722.938637196654	3.88366181443948	0.412841767800702	9.40714365004442	5.09802391463945e-21	1.53397256894226e-19
gene-YLR223C	gene-YLR223C	1188.54700572883	4.31955443770656	0.459332166501933	9.40398855713143	5.25330127797821e-21	1.56512148419765e-19
gene-YOL155C	gene-YOL155C	2052.22412844383	-3.92328310294797	0.417188213639844	-9.40410820506766	5.24732838759106e-21	1.56512148419765e-19
gene-YKL085W	gene-YKL085W	2427.4695446751	-3.8675831410506	0.411508099042869	-9.39855898352002	5.53154273560151e-21	1.63993972867245e-19
gene-YLR133W	gene-YLR133W	453.92415576219	-4.33819743874882	0.461924086031199	-9.39158093275051	5.9106323049949e-21	1.74378069173703e-19
gene-YLR063W	gene-YLR063W	357.70348040464	4.2957543329815	0.457524586536067	9.38912237592473	6.0502265524309e-21	1.77629952374282e-19
gene-YDR398W	gene-YDR398W	1297.81210435723	4.67796829762197	0.499199611335913	9.37093737934454	7.18911781307483e-21	2.10047268277665e-19
gene-YKR099W	gene-YKR099W	524.297399691522	4.07376662425375	0.434750533806906	9.37035450786385	7.22893129382141e-21	2.10195079158807e-19
gene-YKL009W	gene-YKL009W	2028.93774396859	3.96181754957224	0.424173794618272	9.34008088155848	9.62605557945646e-21	2.78556861935659e-19
gene-YKL106W	gene-YKL106W	341.488353450961	4.45207570272254	0.47759588380915	9.32184688698367	1.14332516396087e-20	3.29277647220731e-19
gene-YOR027W	gene-YOR027W	6122.2786582981	-3.68718574179052	0.395922098710744	-9.31290714460557	1.24380386649286e-20	3.56517809694256e-19
gene-YPR190C	gene-YPR190C	559.886721230359	3.85601937338601	0.414199623031549	9.30956755866556	1.28353863762064e-20	3.66171777374041e-19
gene-YPR144C	gene-YPR144C	1020.00299799951	4.05177366490067	0.435668357285933	9.30013299598311	1.40270116890113e-20	3.98288106549956e-19
gene-YNL173C	gene-YNL173C	915.599261629098	-4.12069797056734	0.443952349169781	-9.28184742861099	1.66565051530971e-20	4.70740855915567e-19
gene-YDR508C	gene-YDR508C	3794.60507695067	4.11350250107921	0.443508509702051	9.27491223075439	1.77765338274219e-20	5.00058030643013e-19
gene-YIL162W	gene-YIL162W	11361.3121616153	-4.01917370600405	0.43355257494167	-9.27032599574524	1.8557785150787e-20	5.19617984222035e-19
gene-YLR014C	gene-YLR014C	302.708553530756	4.13690422140834	0.446357623411053	9.26813838149381	1.89423034642048e-20	5.27940328808804e-19
gene-YDR083W	gene-YDR083W	785.99045692861	3.88659757068592	0.419611833303859	9.26236407606613	1.99955064692212e-20	5.54737720760778e-19
gene-YLR196W	gene-YLR196W	1137.80246968646	4.2477596982432	0.459225976510755	9.24982452107371	2.24861527731595e-20	6.20987451927253e-19
gene-YJL200C	gene-YJL200C	591.404404302552	4.13977745219276	0.44818658391199	9.23672773972565	2.54150717484598e-20	6.98683426975841e-19
gene-YPL095C	gene-YPL095C	1176.16377055585	4.67641879814265	0.506627309097441	9.23049096282179	2.69394240200711e-20	7.37238174087739e-19
gene-YLR073C	gene-YLR073C	203.491609397417	4.51820482436842	0.489994777612109	9.22092444818899	2.94549669441169e-20	8.02448829180266e-19
gene-YMR049C	gene-YMR049C	1342.44001945625	3.98796635885143	0.432829978293103	9.21370182023499	3.1506753632962e-20	8.54497067139704e-19
gene-YIL020C	gene-YIL020C	451.257889665969	3.99136785148021	0.433635761549846	9.204425016089	3.43505314995859e-20	9.2746435048882e-19
gene-YOR340C	gene-YOR340C	946.950380625541	5.76453505253544	0.626598270268719	9.19973023555156	3.5884951131706e-20	9.64587486420257e-19
gene-YPR006C	gene-YPR006C	809.248261981768	-3.91726758520588	0.427030844761825	-9.1732661311403	4.58899749802588e-20	1.22806446318852e-18
gene-YKL099C	gene-YKL099C	599.534913173599	4.09245661102183	0.446159156581198	9.17263839743034	4.61580672235656e-20	1.22979731527808e-18
gene-YPR184W	gene-YPR184W	1427.00160278516	-4.14531824694649	0.452091258182351	-9.16920681813864	4.7651221652243e-20	1.2640113533016e-18
gene-YBR053C	gene-YBR053C	866.03201294511	-3.87626104366849	0.423401779502908	-9.15504192783363	5.43367050896785e-20	1.43505848201911e-18
gene-YKR060W	gene-YKR060W	444.431917416743	3.84647851416487	0.421084601183516	9.13469289390735	6.55926786593299e-20	1.72480226318099e-18
gene-YKL109W	gene-YKL109W	1603.44345436412	-3.68749380635502	0.403980300512183	-9.12790500348622	6.98376218203933e-20	1.82847591675212e-18
gene-YBR072W	gene-YBR072W	35247.3273972073	-4.17656357171237	0.459801416827904	-9.08340735556191	1.0522791581788e-19	2.7431829089075e-18
gene-YMR031C	gene-YMR031C	1596.9403087417	-4.04159412501445	0.445065586578711	-9.08089559582179	1.07685079295791e-19	2.79519038446757e-18
gene-YDR021W	gene-YDR021W	313.170416416302	4.16124153362201	0.458454462458748	9.07667363799833	1.11943654708939e-19	2.89331292170796e-18
gene-YGR130C	gene-YGR130C	1616.99163454121	-3.8226850403504	0.421922338351748	-9.06016271924316	1.30256095531726e-19	3.35229304585481e-18
gene-YBR238C	gene-YBR238C	225.982889881321	5.43286175554264	0.601052285505184	9.03891705690183	1.58231560965284e-19	4.05501898609339e-18
gene-YLR407W	gene-YLR407W	863.076019634674	3.87954465117533	0.429971114119525	9.02280298321827	1.83337097573316e-19	4.67857707225071e-18
gene-YML093W	gene-YML093W	1093.12906149355	3.6990320680246	0.410197908303959	9.01767657304483	1.92120563960986e-19	4.88212256653799e-18
gene-YML056C	gene-YML056C	2067.24258814096	5.47761267005122	0.607829483639994	9.01175875386707	2.02778003147124e-19	5.11000567930753e-18
gene-YKL142W	gene-YKL142W	3036.39458060908	-3.57479938677615	0.396666988285566	-9.0120919873539	2.02162657181363e-19	5.11000567930753e-18
gene-YKL103C	gene-YKL103C	722.786483642981	-3.85768390269244	0.428291659127027	-9.00714226038265	2.11495635849954e-19	5.30757512705611e-18
gene-YOR272W	gene-YOR272W	955.064502240134	4.03445121376157	0.448130491233792	9.0028491537229	2.1993442318282e-19	5.49654293970949e-18
gene-YLL035W	gene-YLL035W	158.712723279753	5.10222249666406	0.566849096958227	9.0010243008997	2.2362144244672e-19	5.56568923422947e-18
gene-YOL032W	gene-YOL032W	853.786251097024	-4.2911294125805	0.477117396315633	-8.99386491818827	2.38685778289267e-19	5.8921289269122e-18
gene-YMR250W	gene-YMR250W	2928.60064261063	-4.47792119430711	0.497874916528203	-8.99406868201493	2.38243480817154e-19	5.8921289269122e-18
gene-YLR023C	gene-YLR023C	726.219616086069	4.31013712332778	0.480875954818978	8.96309553458604	3.15688853449846e-19	7.76132595798645e-18
gene-YMR105C	gene-YMR105C	1856.4497501215	-3.79135886149342	0.423020135764832	-8.96259667317855	3.17120763196708e-19	7.76496508426595e-18
gene-YMR290C	gene-YMR290C	1783.63686666601	4.66809229037995	0.520990742691631	8.96002924401853	3.24592311170167e-19	7.91586410466601e-18
gene-YGR245C	gene-YGR245C	1298.99469537763	3.83651868111575	0.428592189158268	8.9514433024327	3.50864309344762e-19	8.52219816432579e-18
gene-YPR124W	gene-YPR124W	1192.90481374203	-3.92713041225064	0.439340482227534	-8.93869463687795	3.93794379377134e-19	9.52667362589163e-18
gene-YEL036C	gene-YEL036C	933.027896813702	3.90261704183962	0.436677953109718	8.93705994096539	3.99661597983241e-19	9.63009300638502e-18
gene-YDL201W	gene-YDL201W	553.690521201153	3.81683443166665	0.427479130930657	8.92870354479548	4.31030239318285e-19	1.03447257436388e-17
gene-YPR112C	gene-YPR112C	960.843337015154	3.65547159250494	0.409627441479867	8.92389332926223	4.50177433224376e-19	1.07615538187392e-17
gene-YDL126C	gene-YDL126C	3426.92190322539	-3.5095529810519	0.393503579423937	-8.91873203844717	4.71657046281865e-19	1.12306370705225e-17
gene-YBL024W	gene-YBL024W	1099.79477737328	4.15582113206382	0.467289428766656	8.89346275825781	5.9233519912254e-19	1.399391907927e-17
gene-YLL026W	gene-YLL026W	19746.6650639388	-4.45752130556923	0.501211053553517	-8.89350159771223	5.92128106882576e-19	1.399391907927e-17
gene-YLR409C	gene-YLR409C	826.748167588077	4.09197346359183	0.460367183108928	8.88849947113547	6.19396808313641e-19	1.45763108820269e-17
gene-YLR355C	gene-YLR355C	5863.58460198782	3.80800759049025	0.42849840124459	8.88686534052344	6.2857115011121e-19	1.47348771933046e-17
gene-YGL227W	gene-YGL227W	495.886335138645	-4.2235679933364	0.475439863857964	-8.88349571502942	6.47914763364494e-19	1.5129685285052e-17
gene-YMR070W	gene-YMR070W	728.202522691469	3.9200921369657	0.441456253397791	8.87991076532187	6.69140198854367e-19	1.55652304718124e-17
gene-YML042W	gene-YML042W	1498.70839733413	-4.40824331729292	0.496499949104872	-8.8786380043753	6.76839867455039e-19	1.56840134803374e-17
gene-YDL148C	gene-YDL148C	1019.22071103781	3.66280604437102	0.412578822252997	8.87783339040353	6.81752525833586e-19	1.57375544894715e-17
gene-YLR397C	gene-YLR397C	384.850661059917	3.91267642623251	0.440770433646354	8.87690309412132	6.87476466592906e-19	1.58093447526764e-17
gene-YPL186C	gene-YPL186C	1038.22277445055	-3.98660426130393	0.449500777517635	-8.86895965635461	7.38324183530587e-19	1.69143358408825e-17
gene-YOR234C	gene-YOR234C	2391.9072567304	4.24926939905422	0.479207592860975	8.86728311979603	7.49521689037049e-19	1.7106064812438e-17
gene-YBR299W	gene-YBR299W	3472.76287974549	-3.84788561719911	0.434001382198601	-8.86606765560554	7.57744440963766e-19	1.72287157103341e-17
gene-YKL172W	gene-YKL172W	1941.31100412104	3.60616393292687	0.407025225494803	8.85980452082056	8.01548647154028e-19	1.81564277827249e-17
gene-YPR186C	gene-YPR186C	231.462077941055	4.13905696564762	0.467270294489529	8.85795012963396	8.14991588104115e-19	1.83920489733347e-17
gene-YPR065W	gene-YPR065W	1861.5833623943	3.7120231872348	0.419492411921867	8.8488446554456	8.84299614898452e-19	1.98819482189808e-17
gene-YMR239C	gene-YMR239C	501.272373805843	3.79714721805795	0.429941238455694	8.83178183069138	1.03021239230718e-18	2.30767575876808e-17
gene-YCR004C	gene-YCR004C	1318.19754110224	-3.66462799987216	0.415380885624439	-8.82233180846334	1.1210049713513e-18	2.501785264477e-17
gene-YJR041C	gene-YJR041C	307.258057705908	4.31939834928868	0.48966953431046	8.82104776106021	1.1339363575177e-18	2.52134084200995e-17
gene-YBR056W	gene-YBR056W	1133.45677492096	-3.83768573033946	0.435102851033539	-8.82018061068426	1.14275248353385e-18	2.53163627121346e-17
gene-YPL128C	gene-YPL128C	151.068261186766	4.54417213178586	0.516061084447645	8.80549273861566	1.30278969493808e-18	2.87564674269545e-17
gene-YOR287C	gene-YOR287C	440.532374496083	3.69462841116595	0.419822242360309	8.80045895232741	1.36257749656914e-18	2.99667952700006e-17
gene-YOR062C	gene-YOR062C	2076.35289627013	4.39954688273509	0.500173525994297	8.79604108192095	1.41727721426363e-18	3.10568572169073e-17
gene-YLR074C	gene-YLR074C	1634.29243399459	3.58293017413567	0.407424365016211	8.79409893414967	1.44200477788127e-18	3.14846386159781e-17
gene-YOR215C	gene-YOR215C	2054.93066236976	-3.96880117466375	0.451548922623449	-8.78930493645176	1.50488090631535e-18	3.27392795733641e-17
gene-YMR131C	gene-YMR131C	2518.2547171137	4.15310713189881	0.473208062528275	8.77649275396834	1.68651631747127e-18	3.6559321462603e-17
gene-YOR310C	gene-YOR310C	3256.81882355957	4.41223483621135	0.502759402890313	8.77603643183172	1.69336992115822e-18	3.65767902970175e-17
gene-YAL059W	gene-YAL059W	834.870073046024	3.77220310004726	0.430034995566641	8.77185145147726	1.75752168797965e-18	3.78273707078325e-17
gene-YMR244W	gene-YMR244W	183.120008679427	6.13078336721371	0.69936488196315	8.76621564126055	1.8477196663037e-18	3.9627689864556e-17
gene-YGR191W	gene-YGR191W	1194.46628356467	3.93254522944397	0.450688688280176	8.72563552560088	2.64689898686234e-18	5.65669437192347e-17
gene-YKR076W	gene-YKR076W	667.274997722928	-4.24963045590332	0.487994089835296	-8.70836459789427	3.0829030975364e-18	6.5652809626409e-17
gene-YPL183C	gene-YPL183C	474.163933792113	3.99550045501946	0.459843603202974	8.68882469428601	3.6620824257789e-18	7.77132438986343e-17
gene-YBR126C	gene-YBR126C	1917.19045558087	-3.72793346245145	0.429159120124904	-8.68659964948771	3.7344936518215e-18	7.89727888329247e-17
gene-YLR377C	gene-YLR377C	2135.86458089096	-4.52994792386397	0.52254572394735	-8.66899816851318	4.35938975155124e-18	9.18661645204945e-17
gene-YHR065C	gene-YHR065C	762.765696455161	4.32857610360704	0.499642460864621	8.66334717853348	4.58110530323614e-18	9.6203211367959e-17
gene-YKL043W	gene-YKL043W	741.769223855823	3.52397114766611	0.407019147612866	8.65799844634805	4.80120075307415e-18	1.00476339635268e-16
gene-YIL096C	gene-YIL096C	340.397643699857	3.79829845658448	0.439158906902353	8.64902976322651	5.19391160959469e-18	1.08319922120099e-16
gene-YJL166W	gene-YJL166W	3198.23522477769	-3.40979601010197	0.394296506521103	-8.64779665482394	5.25032788103851e-18	1.0912021657911e-16
gene-YHR016C	gene-YHR016C	466.672937967477	-3.86270937350112	0.447422189233561	-8.6332539298464	5.96308557493521e-18	1.23509388894549e-16
gene-YIR036C	gene-YIR036C	603.588397071581	-3.89059413409898	0.451640690870499	-8.61435697168957	7.03352280650971e-18	1.4518343322106e-16
gene-YOR273C	gene-YOR273C	2860.58388307354	4.16852078885109	0.483972119416267	8.61314241382099	7.10846994552641e-18	1.46231381736543e-16
gene-YJL011C	gene-YJL011C	258.484895635485	3.89864076546883	0.452709658766235	8.61179055930408	7.19281648380048e-18	1.47464929132289e-16
gene-YBR028C	gene-YBR028C	241.798103891453	4.05753003638536	0.472002834237324	8.59641032228469	8.22483428873191e-18	1.68053370872468e-16
gene-YJL052W	gene-YJL052W	31786.2500189101	-3.57344845182075	0.416030701364185	-8.5893864085108	8.74349994407527e-18	1.78049453406624e-16
gene-YGR054W	gene-YGR054W	855.058151427219	4.03032277092309	0.469632112590854	8.58187219925979	9.33413120900714e-18	1.89439011919715e-16
gene-YJL050W	gene-YJL050W	797.580071587086	3.744387072779	0.436597504349847	8.57629060054957	9.79818059004295e-18	1.98191960563812e-16
gene-YGR103W	gene-YGR103W	2579.16455852283	3.89419594167468	0.454141954775878	8.57484295542898	9.92220917402651e-18	2.00031736948374e-16
gene-YOR334W	gene-YOR334W	127.471832097992	4.46016148017064	0.520375999814576	8.57103610035803	1.02558087600227e-17	2.06070203922317e-16
gene-YPL001W	gene-YPL001W	212.183408402835	3.96250171708752	0.462873810034468	8.56065223649713	1.12230765073078e-17	2.24758830186085e-16
gene-YMR014W	gene-YMR014W	818.003560952421	3.71480807343857	0.434055950797535	8.55836227245124	1.1448213710472e-17	2.28510879607044e-16
gene-YBR139W	gene-YBR139W	923.673026295666	-4.1725479183923	0.488008330465918	-8.55015715491707	1.22921029056963e-17	2.44548152544905e-16
gene-YFR049W	gene-YFR049W	646.076300524756	-3.69022476729711	0.431691031763884	-8.54830074235942	1.24913884630276e-17	2.47698089916037e-16
gene-YAL036C	gene-YAL036C	766.538928522518	3.4527984719305	0.404327151510838	8.5396156528903	1.34669014370722e-17	2.66169346050368e-16
gene-YDR258C	gene-YDR258C	7201.15019739249	-4.54086424464405	0.531859628514105	-8.53771183447442	1.36905830073438e-17	2.69708944717966e-16
gene-YPR030W	gene-YPR030W	1658.95055587799	-4.25931998628217	0.499024124401436	-8.53529875212164	1.39793734642761e-17	2.74504060753058e-16
gene-YNL191W	gene-YNL191W	482.012212295558	3.91447239105197	0.458721016406462	8.53344898325621	1.42048108833406e-17	2.78028143114705e-16
gene-YMR251W-A	gene-YMR251W-A	11434.8181394086	-3.31412950320947	0.389103094698975	-8.51735580713746	1.63237399327955e-17	3.18470900366281e-16
gene-YLR222C	gene-YLR222C	804.697917717097	3.96258216302515	0.466450897981677	8.49517533393366	1.97634343897656e-17	3.84338428261422e-16
gene-YOR374W	gene-YOR374W	11537.2361771441	-4.61911777286275	0.545193124701043	-8.4724431831301	2.40298891201471e-17	4.65810158329005e-16
gene-YDR091C	gene-YDR091C	1718.17262677156	3.4349926120543	0.405454493015135	8.47195596849897	2.41306356405297e-17	4.66268640108382e-16
gene-YPL154C	gene-YPL154C	3746.72694896538	-3.36322501767334	0.397117802697403	-8.46908648977407	2.47324987530407e-17	4.76376281714617e-16
gene-YKR025W	gene-YKR025W	754.907032939782	3.42126030957353	0.404223730145183	8.46377897790596	2.58850172364545e-17	4.96992330939926e-16
gene-YDL021W	gene-YDL021W	787.678719557097	-3.62247517004268	0.428120858873191	-8.46133771565579	2.64327711873288e-17	5.05903165003052e-16
gene-YOR178C	gene-YOR178C	1110.09428293177	-3.57564678031599	0.422886806799353	-8.45532828838646	2.78303230674425e-17	5.30970958712593e-16
gene-YKR057W	gene-YKR057W	3012.40321839158	3.90412550855228	0.461836895873431	8.45347252122148	2.82764508899449e-17	5.37786084850274e-16
gene-YDR060W	gene-YDR060W	1426.77193027068	3.6856283875833	0.436395372006316	8.44561749277661	3.02442475951423e-17	5.73408180111037e-16
gene-YNR012W	gene-YNR012W	451.199543383603	3.70476894042557	0.43891727545787	8.44069975728529	3.15443463699066e-17	5.96188146391235e-16
gene-YIL136W	gene-YIL136W	6350.70142142324	-4.33962223535143	0.514315101826911	-8.43767219732913	3.23719995151323e-17	6.09924775911277e-16
gene-YDL073W	gene-YDL073W	284.144699013561	3.70101807721507	0.439270693609711	8.42536989390738	3.59612375814272e-17	6.75445853703328e-16
gene-YAL061W	gene-YAL061W	624.878956639185	-3.79129958525346	0.450381939182857	-8.41796540983002	3.83078846460645e-17	7.17294384951696e-16
gene-YKL166C	gene-YKL166C	254.085262092433	3.77037432923804	0.448299575443013	8.41039014037015	4.08649161930814e-17	7.6281176893752e-16
gene-YAL017W	gene-YAL017W	668.431703444442	-3.9719375574336	0.472472300595754	-8.4067098799766	4.21672413524429e-17	7.8469992522946e-16
gene-YPR151C	gene-YPR151C	1266.20669770071	-4.71250218015854	0.56069561453244	-8.40474235577579	4.28801916961184e-17	7.95519629994245e-16
gene-YDL124W	gene-YDL124W	2773.92766338374	-3.51845773658172	0.419422152189469	-8.38882190226399	4.91037920490856e-17	9.08194906155566e-16
gene-YER145C	gene-YER145C	2407.38554590525	3.76604352735144	0.449721641267979	8.3741656655285	5.56164762592067e-17	1.02551356224293e-15
gene-YFR017C	gene-YFR017C	518.098358154872	-4.10761413859523	0.490810173418265	-8.36904848566524	5.80853482961167e-17	1.06778172186904e-15
